-8949881665435722099 登陆界面，用户输入密码且至少输入一位时 "2018-03-01 12:01:01.754"
-8949881665435722099 登录页中，点击“立即注册” "2018-03-01 12:01:05.403"
-8949881665435722099 登录页的访问 "2018-03-01 12:01:06.241"
-8949881665435722099 输入手机号后，点击“注册”按钮 "2018-03-01 12:01:12.824"
-8949881665435722099 输入短信验证码后，点击“确认” "2018-03-01 12:01:21.466"
-8949881665435722099 输入登录密码后，点击“确认” "2018-03-01 12:01:31.787"
-8949881665435722099 注册成功事件 "2018-03-01 12:01:32.846"
-8949881665435722099 输入用户信息后，点击“登录”按钮， "2018-03-01 12:01:32.848"
-8949881665435722099 登录成功事件 "2018-03-01 12:01:33.672"
-8949881665435722099 登录页的访问 "2018-03-01 12:01:34.274"
-8949881665435722099 访问卡包频道页 "2018-03-01 12:01:44.642"
-8949881665435722099 点击添加银行卡 "2018-03-01 12:01:47.307"
-8948714182288988940 显示开机广告页 "2018-03-01 06:11:56.324"
-8948714182288988940 WelcomeView "2018-03-01 06:11:56.508"
-8948714182288988940 TutorialView "2018-03-01 06:12:04.639"
-8948714182288988940 城市列表页 "2018-03-01 06:12:07.589"
-8948714182288988940 点击扫一扫 "2018-03-01 06:12:12.368"
-8948714182288988940 访问卡包频道页 "2018-03-01 06:12:12.435"
-8948714182288988940 QRCodeView "2018-03-01 06:12:15.819"
-8948714182288988940 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 06:12:21.388"
-8948714182288988940 登录页中，点击“立即注册” "2018-03-01 06:12:25.606"
-8948714182288988940 登录页的访问 "2018-03-01 06:12:25.641"
-8948714182288988940 输入手机号后，点击“注册”按钮 "2018-03-01 06:12:32.809"
-8948714182288988940 Web "2018-03-01 06:12:35.829"
-8948714182288988940 guideCancel_NewYearAct "2018-03-01 06:12:46.903"
-8948714182288988940 输入短信验证码后，点击“确认” "2018-03-01 06:12:51.856"
-8948714182288988940 输入登录密码后，点击“确认” "2018-03-01 06:12:57.178"
-8948714182288988940 注册成功事件 "2018-03-01 06:12:57.524"
-8948714182288988940 Web "2018-03-01 06:12:57.622"
-8948714182288988940 登陆界面，用户输入用户名且至少输入一位时 "2018-03-01 06:12:57.673"
-8948714182288988940 登录页的访问 "2018-03-01 06:12:58.408"
-8948714182288988940 SetPatternView "2018-03-01 06:13:04.31"
